ticker,title,url,published,source,query
MENS,Makers of Popular Nicotine Pouch Ask FDA to Loosen Ad Rules - Men's Journal,https://news.google.com/rss/articles/CBMilwFBVV95cUxQSm8zUFc5VzNfUDlta1I2M2RNSHlCby1IVGdqZkdUdm9iQmwwZmVEQXdPdnVJRVUybW5ZTnZ6QVJYN0JXVUNTVE05UlVOTDZiMGVyUkdTaElLblFIUG9IRVdyaXdpX2gzbWd0bl9TUjIyTHNzNHVKaDJyMmJMNEtzcVlKTUpDdVg3blhBRkZHVXJDbFNjdHFv?oc=5,2026-01-26T19:53:03+00:00,Men's Journal,"MENS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
LAB,A Look At Charles River Laboratories (CRL) Valuation After Recent Share Price Momentum - Yahoo Finance,https://news.google.com/rss/articles/CBMiiAFBVV95cUxONUdPcng5T201aW9SNDkwWkt5UmZIdWFGazQxTlBrM2tjNWxPeEp0TzBhakdoVTBrVnpKOGNBZVRKZTcxbnlzQnJ6MERzYmFBOW9Za0lOcW1FMlo2MVVacXMtLWdYN1FWX3FHN2JQMXNrVEp2aXR4NHo4OExwOVh6VUhwcmwySTBN?oc=5,2026-01-26T19:07:51+00:00,Yahoo Finance,"LAB (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
NBY,Check Your Pantry: Chia Seeds Recalled for Possible Salmonella by FDA - Good Housekeeping,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNaWJJMERpZHVPNUQ4M3BfX2ZUT29ESVZ5SVlzYUo4Z2FXWVZQTm5hcTRxMHdOd0hKOGtRb2JMZmRPSmNBa3JMbnlDaU5Qak5uUjdaOU9nYTdfZUlWalFSb2N6Z3VUcklHRVB4WnhERnczZFhUeVQxLXZCcUIyQUYyLWp5OFhZampxNEtJ?oc=5,2026-01-26T18:29:00+00:00,Good Housekeeping,"NBY (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
BIO,US FDA caps 2025 with December high of 27 drug approvals - BioWorld MedTech,https://news.google.com/rss/articles/CBMingFBVV95cUxOdG1SN2lBdFdyd2ZDYW5BSWhELVdVM2ptU3piWXZvQjFmOEtqMVVjVWlGMGphaDY1dk5zNkdaY2dadm92ODdIWXZkZWhqcE5wT2RBWmtkLWdldnBFWGJZTjl3dVo5QWhNXzZvWG1pcl8zTV9GanhNaHpBMHJPbWozVVRpaDJZYWdhYkxobEt0czJ5Zm1xMEZjTmktbnVTdw?oc=5,2026-01-26T18:06:38+00:00,BioWorld MedTech,"BIO (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
SGMO,Sangamo Therapeutics: A Biotech Stock in Search of a Catalyst - AD HOC NEWS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxPeGhYQXdPcG16c25GNXZDcEhoMFFFUDdsY1B1OU1IWWVFamxLb05pY1NmSk54bnZjc0ZVUDRQb2IxMGpFMFRPVTBic2FyczFFV1hyR3NVQUJ4Mi1VSUNiVzFfc1Y2TWR1Y3BJbnFHVVdEd3BPMzBTb2JqMy1JTG4xSVdieE1EVWV5SmJ1cFVPclRDN1NwVFZ4bjd6LVJ3VnVVQVhVenZkUjB5WEZWU1RQSlNlLTIxTWRaaWY0?oc=5,2026-01-26T17:26:04+00:00,AD HOC NEWS,"SGMO (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ABOS,12 Health Care Stocks Moving In Monday's Intraday Session - Benzinga,https://news.google.com/rss/articles/CBMisgFBVV95cUxOdl9SUGM3ZDNmTFdnb0lCS3lBQkZJYTJvdm42WWZMWFZCNF9ZaU5XTlFod2RIcGZtVTU1ckowRDExTjNlN3VkNkd1bWFvc2FMQVEzRHFFeEcwOWdWTlk0ckpid2s3dzF1TnkxZFUzOXdSSEF4SjFfWWFPZ1UtalhTOENSdXBoaFREbnZVUkxXV1Z4bmROM2Vac1hXOWIzejhsTmtFT1hPNTN2Z21neGUtNkZ3?oc=5,2026-01-26T17:05:50+00:00,Benzinga,"ABOS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
DRMA,12 Health Care Stocks Moving In Monday's Intraday Session - Benzinga,https://news.google.com/rss/articles/CBMisgFBVV95cUxOdl9SUGM3ZDNmTFdnb0lCS3lBQkZJYTJvdm42WWZMWFZCNF9ZaU5XTlFod2RIcGZtVTU1ckowRDExTjNlN3VkNkd1bWFvc2FMQVEzRHFFeEcwOWdWTlk0ckpid2s3dzF1TnkxZFUzOXdSSEF4SjFfWWFPZ1UtalhTOENSdXBoaFREbnZVUkxXV1Z4bmROM2Vac1hXOWIzejhsTmtFT1hPNTN2Z21neGUtNkZ3?oc=5,2026-01-26T17:05:50+00:00,Benzinga,"DRMA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
CABA,Can Cabaletta Bio’s (CABA) Shift To Automated CAR T Manufacturing Redefine Its Scalability Edge? - Sahm,https://news.google.com/rss/articles/CBMi3AFBVV95cUxOYllyRnRxb3pDb1RZRThyN2w2QnptZmNRcHRORldoNUg3ZndBb2ZoOWp3b2R3N0g0aEJ5bi1pa2lWSmtwQlN5b0FPUFFsckJYQWhfdXpvR0EwR3ZhZk50d1I0V19sZDhVeW96emNxbnpQNjVxWVFKRWF5ZERYVDhBTmFrOHQ4a2cwOHNUS25lVVoybkpMcGowTnVjMEp6bm1YQmpXVGhpOER1M1NQTS12c3c1QURMcnVlZGt6SV9HaVFxTVdRRk9wZHlHYWhUcEJuR19oR2Nwd2s0bVVG?oc=5,2026-01-26T16:41:15+00:00,Sahm,"CABA (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
INM,"FDA releases HFP priorities: All eyes on modernizing dietary supplement oversight, GRAS, NDIs - NutraIngredients.com",https://news.google.com/rss/articles/CBMi2wFBVV95cUxQcFRUVHJfdW9tR0RocFhUbHEwaUV6TE1ESmt0RkJlZDFESTc3UXVSTHlyQms4QmN5d0VfVWVoMjFCQWl5bTJBeF8xUmRxOUlQamlnZmdRQ3FxaWk1UU1IMnhReGV0YnprVER5SzA3VlROVENDeVdIOHI1WUxQWHQ3djVLVkdWUENyMDFKTl9JU2kyMDF6eVI1czc5RFBwZlFQME9CTFE5N2V3WF91SC1PdW5rdjA5SHVXSFY1NVVwZ0dZOUxHbVFBaXNYTGZoaVdUSFpJMk54ejFEalE?oc=5,2026-01-26T16:26:53+00:00,NutraIngredients.com,"INM (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ABOS,"Leadership watch: Emmecell, ABO, Outlook, and Heidelberg make changes - Eyes On Eyecare",https://news.google.com/rss/articles/CBMiugFBVV95cUxOanB4U0dPa09fT2dXNHBWLWVlMl9EWlJGaTZrOV85dzRrNUhhb1hxcHJQaHRqaXB3UnZxZjl5YjBMeFB2ZGxzWlczNWVWRXU4SGFNdlFIa2NqeFg2OUt5VklSUjAzS1JfU2JuQTRuMlgtOXhkYWZMbmdtcFNMdi0zRHp5RlFnUWNRdTljVy1uejVaOFYtWTc3N1hwbUhab3pPcHBEUjYxaWdkUHV2NEFpSjFmMGNNcm5JS2c?oc=5,2026-01-26T16:16:04+00:00,Eyes On Eyecare,"ABOS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ALLR,"FDA Announces Recall on More Than 80,000 Keurig Coffee Pods - Allrecipes",https://news.google.com/rss/articles/CBMihwFBVV95cUxOcUQxZ3l5TUpjd3luVVYwUk12TW12ei1ld3RQRGNZTTZFSWRHTnFnQkRXa3B2YUhwNnlxY3pqVmZpM0d3ME5OTDI5cWhiUkNsX0FNb1Rpc0xOUXBDSE5pVFJDY2xmX1ZGZm94U2preU9WRWVDT2Q0bmR0RGZsMGFyTVFfS0pHeEk?oc=5,2026-01-26T15:30:00+00:00,Allrecipes,"ALLR (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ABOS,Acumen Pharmaceuticals’ Share Volatility: Insight Into Recent Developments - StocksToTrade,https://news.google.com/rss/articles/CBMihgFBVV95cUxPSnF4Rm0xRS1KR1MxcGFQWjl1UmsySzJiN3Q0cDc2Q1N1SVNDQl8zdlpiRmFlNXl2cXIyUWs0akI4UXdKUzJGTnpKUUk2aW9yUmlzTDB5ZWxBUmkxRThoei0tTTJ4MlE4SjFERENWRGZmck9jbGJFUmh5QXdwUHY5SDRjVXpoZw?oc=5,2026-01-26T15:03:00+00:00,StocksToTrade,"ABOS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
REVB,Revelation Biosciences to combine 4 shares into 1 for Nasdaq bid - Stock Titan,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNYWZPOFVZX0ZnbG5LSEEzRTZweTg2YWJkRVRqX2I3ckNod2RMeV9OakJjcFN0ZHVIT3BNU0FDZHJSVFZQN2RWd2FUWFctLWNwSlBENi1GYkpqSUxJclV2ZDByeHozcmhNUm5reTBfeTl6bmREZDVoYUhQMy1sbDRWcl9sUXlfMDBnSGhaakN1eWdxM3ZlMWttdWZxQ1cyVzd2WG9UczdGaUVWTmR6ODFPaVMtVTFCa2NUNEhJ?oc=5,2026-01-26T14:55:00+00:00,Stock Titan,"REVB (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
COGT,Cogent Biosciences (COGT) Gains FDA Breakthrough Therapy Designa - GuruFocus,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNaGhYNHgwY3R3MFJSSUxnclhJN3pQaURYNHRNWVJramh0Y0xyQ1BDZnZtVUFLY3hNWXZQLU9xSWd3aHZMZThYMUlQS0NGWE5yMW9TMDI2ZVk0N2thN09mMndBN2dvYk9iNnE0RGdlUXQxR0V6WnFQNVFCX0JIVmdIUVppcldoSkU4TmRKQkYzQmdOakwzUGpTbG9aUEIzaUVYdWQ5eTF5SDU?oc=5,2026-01-26T13:40:24+00:00,GuruFocus,"COGT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
RARE,Immusoft Receives FDA Rare Pediatric Disease Designation for ISP-002 to treat Mucopolysaccharidosis Type II - PR Newswire,https://news.google.com/rss/articles/CBMi9gFBVV95cUxNVWdYUElpM3dYdmlYQ0sxVTF1YW9rYVMxVnVnRDlZWE1CM2VzUHZrQVl2b3NlNlR0bkp4MGdPSjNoZlFMQzkyNHdCaGxLYnVKS2tBSUd4Q1A5N1JhNVpELVl3SzVkVjhaUlozWTM0VVNaTHJNSFRGbWtBRlhfbDR6SmtVNEFGMlpWanFndVB2Y2lEVUdDSDlxYWFsVnFqZjdCWnk5U3ZxLUFHSkIzVjlSQnJvdWhja01qci1LTTlaY3BOSVBzMlV1bXJ0SHU5NnFrWWtZck1SRENjOS1PUXFhVEpKS2dBT0V5YlZGQVR0dDhtTVhMN0E?oc=5,2026-01-26T13:30:00+00:00,PR Newswire,"RARE (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
TECH,Wearable Technology and FDA Guidance: U-Mich Experts Available | Newswise - Newswise,https://news.google.com/rss/articles/CBMimwFBVV95cUxORElSQ0gwaG5HNFBLMXRGd3RpaTI5UFN5NUdEUnBpdnVuazB2XzZ1ck9nS0FDbGdDME1oZlFFX0pBVHZNU1VTY0hYWlBwYk9nbnJZMlR0bDZTaWVGSHZVcEpqRVlZSS0yYnBySEpySlNXWVBNdllqSUpQOVNUZ3dEbFVCNEF5ZU9FMFFzbTlQb2V1SjdCZ2EtdXQxWdIBmwFBVV95cUxORElSQ0gwaG5HNFBLMXRGd3RpaTI5UFN5NUdEUnBpdnVuazB2XzZ1ck9nS0FDbGdDME1oZlFFX0pBVHZNU1VTY0hYWlBwYk9nbnJZMlR0bDZTaWVGSHZVcEpqRVlZSS0yYnBySEpySlNXWVBNdllqSUpQOVNUZ3dEbFVCNEF5ZU9FMFFzbTlQb2V1SjdCZ2EtdXQxWQ?oc=5,2026-01-26T13:25:00+00:00,Newswise,"TECH (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
KROS,Is KROS' KER-065 the Next Breakthrough in DMD Space? - Zacks Investment Research,https://news.google.com/rss/articles/CBMilgFBVV95cUxQU3R0ZWxPLVNqZnJLaUQ0SzVYX2trUUpGNi1MR3YtYXNrQVk1V1JENXFtMWxxOXFlV3I4S3JSdTROTm14cVh2OE5Kc0JNX1cwSFZ4S0V5LThvd2g5SUt3UkV4UlJXdmN2ZDJkTGMyaERGM1FzOTFoWjM1d0p4LXBVTmFtTnpscmJUM2VRLWRxVzlJQ0lVR1E?oc=5,2026-01-26T13:23:02+00:00,Zacks Investment Research,"KROS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
CPHI,"George Medicines, Piramal Pharma Develop Hypertension Drug - Contract Pharma",https://news.google.com/rss/articles/CBMiqAFBVV95cUxPUWQ4YUxwQkZZZUtwOWxoWkI2bWlMbFU5STFGSkJSVXEtWklVN2c4NHdhU1JoU01hQXJNeVNuZHAzekdkdXRqSmJUX1o2ZDBZNVUwbDVuOHdycXpkc1l0dm8xNmhnWWV0cHRHaFBEMjFONlhBeUZWX1poMFd0TzVPdHg3cS1jMlp2UXR2R21GMlhhMHNqODFGdXhYRkswbGdfb0VkMmhwdVU?oc=5,2026-01-26T13:17:57+00:00,Contract Pharma,"CPHI (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
OKYO,OKYO Pharma stock gets FDA compassionate use approval for urcosimod - Investing.com,https://news.google.com/rss/articles/CBMixgFBVV95cUxPT3YzSHlrbEJiNnFRMWN2QzJaeGIxWHBkVWVBQWFSTU8xOFdES0Q1R1RaUnhjY0kzSmk5a0JPNkRUSnRESnlob2VESllWTGNxVjBsX21qOEM0MlhYcXRScFFXZDhEWnhZYWNYSTFsTk1oRDJ0Z2FJTEZjV2pLTWtQVmRuTEM1RzJzYkVtMlpYZVo1REY2VmtPQlBsOEZxaDJpWjNRMDlGR1hNOUVJRi04dm9vekNoMFRrM1BkekxfN0huZ0psZVE?oc=5,2026-01-26T13:08:44+00:00,Investing.com,"OKYO (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
MIRM,"Mirum Pharmaceuticals Completes Acquisition of Bluejay Therapeutics, Expanding Global Leadership in Rare Disease - Business Wire",https://news.google.com/rss/articles/CBMi_AFBVV95cUxNLWtpdThxLWgwdDZhUXl5S1BPbXlERU9jc1psaFZYT05qcVpzX1FaQThrS2x3SmtCLXJiV0R5dGVLeVRkMlhBTW9VcDl5ZVZFcWZFVkZoNlo0dkVHR24zUnVZSkZMT3F2RzhyZGxFXy03d2l4UEx2akdJQnlSZHd0aTJ2Z0p1VUV2LXFtTFQ3ZTdoTkRPS0tYS0U5LXZQTmdQV1ZKTXpXclRjWTl3MWtZT2wxamxvN3VaX0RCYWtUNkpFNmhBZ1lHSGtPWGR1VEZRQ2VaUEZBSUx6bkd5X3hjMWVURk9sYjF3WFo0TURqU3VEZ1FaRG9BX0ZFNmQ?oc=5,2026-01-26T13:00:00+00:00,Business Wire,"MIRM (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
MIST,"Milestone Pharmaceuticals Announces U.S. Availability of CARDAMYST™ (etripamil) Nasal Spray, the First and Only FDA-Approved Self-Administered Treatment for Adults with Paroxysmal Supraventricular Tachycardia (PSVT) - GlobeNewswire",https://news.google.com/rss/articles/CBMi7AJBVV95cUxPNXVnMWxlbmZtS3FvSDdrdGphWFJIRG1vRWg0VXN0cEFvNS00R2hDYVkxVjBrYUdQVVowUzNlSDdteDZiN1laWWk5a3ZXSjZtUmwxOVN1RWdrUmxQRThucGdudGpGX0FDOGZsT015c0FfU0pJVFl4WVZYM1h5NDJHQVRRX08yN09scmZrMXlfemRVMEFSQnp5WTVWaTFCaFRNZVdRMUNVNlQ4ekotYndPZkczQ0NCeTRHNm1MSS1qLUFyNUZpdjFpTm40Qk5uUnR2Y21WSE9lZDNjeGkzMXp2QWlUbGJjT0daRHVmM0hrcDBSNXhSQUkxR1NpcFYyYk1vZXdUTEFPdU1uWThvUVotYU56YTlHbTktMnhJWjNYU3RkX1NoZl9LQzNZT3hLck1mMmVZVUJvXzhnd3NuSmVhbm1GeGdfTDlNa3d1NzVkYnpIV1hoZGxWN1hvLU55RUE4U2NCMUppRjlLdVUw?oc=5,2026-01-26T13:00:00+00:00,GlobeNewswire,"MIST (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
COGT,New GIST combo cuts progression risk by 50% in Cogent trial - Stock Titan,https://news.google.com/rss/articles/CBMivAFBVV95cUxQQnk3M2s1OFVteG1BczNWLTM1am5DN0R6UlRtUXVyLW1jcUxZc0p2emZKWmZtaXBpSlV1eFhwVVlzSEk0SFF2dWhjSkFuWTM4eXlGaXc4RUpWM1EwZ2lYSmEtd0lzMTJfMW14eTFZQk95dDVXak44YzU5amlsam5Ea0VKLXV2X3NhQjJfN2pOYVN3N3dULTFJTmk2SmM0WHVhZnlOb0NYM1NtZ1UtUTJUalNqazdhcV9nWC13WQ?oc=5,2026-01-26T13:00:00+00:00,Stock Titan,"COGT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
DSGN,"ACT Brief: De-Identified Data Expands Trial Design, Global Production Normalizes, and FDA Updates Quality Framework - Applied Clinical Trials Online",https://news.google.com/rss/articles/CBMi4AFBVV95cUxObjBNME43UEdEUjNXeW8yeWtLZXRRWHFLVUc4RGEwNzBRbFFNRzJodnMzcWxKOFBVa1NaRzBscnI4Q2wxZW84VjlLb0hhdjk4QkEwUmxBdWpnSGtGUUx4RUZ1RXF0ajg1WkdhUm5qcXU1UG92anRfYzhDM195WGYyTFlITUZ4UmMtVHVfWTFEN09XTk5NcVhlbTMyS2tUY3BDMnl6VFNUQlJoRlZPWUYtLXNjY0tCMTRweHY4UXRQekZPWklCcDRHZDJaS1BuU1E3a2FKc2lmdVBvR1Y4UzFHdQ?oc=5,2026-01-26T12:25:32+00:00,Applied Clinical Trials Online,"DSGN (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ABOS,12 Health Care Stocks Moving In Monday's Pre-Market Session - Benzinga,https://news.google.com/rss/articles/CBMitAFBVV95cUxPd2NfQk9UQTJkZUdNUG9LM054aUN2WTZCV2MzWU80UTJ3MWo0TExwbG1WNzlQWXgzR3lDTE1kdkp4MkNuakIydVl2djlhSVAwX0dzV2c5bG5IR0pWdXI5MjhUbjVyeVdnSHloQ21oZ2w1S3FrWk5ZZWxJNnk4M2RDOThxT3FpcDd0WGE4bWFnSVBmcUZmcXllaG8wLTVOR2UyX1ZNT2VnLVJmd21zcnh2SzFKaG8?oc=5,2026-01-26T12:05:41+00:00,Benzinga,"ABOS (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
BIO,Aviva Bio Announces FDA Guidance on Development Pathway for Women’s Testosterone Therapy and New Evidence of a Reduced Risk of Breast Cancer Cell Proliferation for AVA-291 - Business Wire,https://news.google.com/rss/articles/CBMiywJBVV95cUxNNGkyZ3EyOGszOXB5WHp6MGxpalZjcFdUQjhCU3hId1lFcUptMFJPTnFhclBXREpVWVRYcEZvUXNOSmFueHF2YVhuOVlTTjkzWWhCeWdMcllHamJIRE5zRWVKa25kdFZxOXFFOVhVU0lyWmRuUnhBZzZlZVY1S29fd0xmeXB4bzh4MGdXcUtXX1RpRkVoeXNfXzZ5ajJvV05BdHA3Qld2bmRhckpQVFhNMVNKVVBHM2JsZ0NIWVlOcEttZEtGZk1sQ255cnNpM1JIQzN4aEZXT0hvZlNGc3hFQnhocURlSHVMUE52djJETnlCV2pKa2lzWDRYeHVPRjhiUlplWTdkdDVSVFM0YXo5cVpsbWxUbHNHWm9zRE9ydUVxVTh6NkhCemg5T2ViU1pvblRZbmRFQWx1OXhwaWdyanA4OFhsaHZnMFFB?oc=5,2026-01-26T12:00:00+00:00,Business Wire,"BIO (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
SUPN,2 Cash-Producing Stocks to Consider Right Now and 1 Facing Headwinds - The Globe and Mail,https://news.google.com/rss/articles/CBMi6AFBVV95cUxPVHZaYlBfOHc2RXVmdVBmSFFISUZCZVZlOGZtV25ndHdhM2JJSnl5M2pMOVpIS3ZSVHgwZTVUYlV1Q3NoNTZuVHdvVEh1NUhpUjQ0d2pWOEczWFJzNE5DdE9FWnVpSlBqTk5CSFlxY3VLejhGdlBZeWgyazdzalhrMGhmei1RTnB0Ri1ORWc2MjRjcmducXl4NkpBSldHcXgtQnVYVEM5amN4Q2wxdUZDRlVwVFdoTnZWVkExWHFqSFV4RmVsMVpUS0U1OUY5N3NncEd1REJZRFFTMHBaT3hMN3N1SVFIeDd2?oc=5,2026-01-26T10:18:49+00:00,The Globe and Mail,"SUPN (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
OCUL,A Look Back at Pharmaceuticals Stocks' Q3 Earnings: Ocular Therapeutix (NASDAQ:OCUL) Vs The Rest Of The Pack - Finviz,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPX0F5WHI4ZGp0ak9qTFlvSDdrR2U1a3JEY2ktNkpOTklRNVQxVXNzMi1iYUF6ZFZ5ZmF6cGhVMUlYTjNIVExuQjlVTmtyYkVNNF9HQ0MwT29oeV9HVE9POE5DbjlvcVJLWEx4NjZ6eDYta1BuZG4zYkE2MU9HWHllZklBWTJUbThVX1Btajd5M29IRVlfdzNmOWsxSnR1aUxVaWlqQ0tuQTRLcUItbW85VGx2Y2tRSHRwSzYtV3BnTnBoeDZJUXpucDZDT2g1bFZ4?oc=5,2026-01-26T08:00:00+00:00,Finviz,"OCUL (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
MDCX,Medicus Pharma to acquire Antev - MSN,https://news.google.com/rss/articles/CBMipAJBVV95cUxQeUU0SUYybUJ3M3UwZ3JWNzJaU1prbWI5emxBTVNjZDU3VHB6MTZNOE04UUpIbWZXMVdVbWM0dnFDaDdEdWxIMVl4Rl93TjVBLXozVVJKMkxSR2dBTHd0MnhZOEJMd1I5NW90X2J2WjZGNkhkLWxGZlJmcF9jOUJwRzlfWm95UGt5NHJ4R2tnblNIRWRUTHozNVd3SFJqc0lJSTVMejVpa1ZNSUNfRUxBMHlIZHh4S2lXaGhIRVJpeXZ2dVgyTEFFRXRPaFVObUI1LWUydE04ZFJ0RU0wbGN6SXZTTWE1RzlhczVqN2piaC1OaTdrTEZlcGlqaXBsME9PVl90cGFKOU1HcU9RYU9jTllVLXBvd0RWdUV3RHBvTXhuc2tj?oc=5,2026-01-26T07:16:22+00:00,MSN,"MDCX (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ARQT,Bora Biologics Celebrates Opening of $30 Million San Diego Manufacturing Expansion - islandpacket.com,https://news.google.com/rss/articles/CBMic0FVX3lxTE1iQTItV1hWV2d2bEc2LTNtWjZvOW0tbnd3enZjTTc3dlpZTmZ4Mk1IUlYzZ0VIcGloVTdoMXdNcV82MW9NVE1LaGNXQV9NOE1WR2RCVFpJRnA5M2ViaGpZdmE5UEpSeXJKeFJxUGF5bnhaeFk?oc=5,2026-01-26T05:05:17+00:00,islandpacket.com,"ARQT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ARTL,Bora Biologics Celebrates Opening of $30 Million San Diego Manufacturing Expansion - bnd.com,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE10c0F1ZEJNNFp3QWVTN1N4YkVUYkNHUXhVWXlVVE9taVNqUGU4WEI0dzFnWGNxUVVPQTVLMHIwVWtUTnE3THUtZmpfbGdnVUNJNG9JUHVZN2pxTzVZRGJUOFlZVjFSN3c?oc=5,2026-01-26T05:05:17+00:00,bnd.com,"ARTL (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
ARCT,Bora Biologics Celebrates Opening of $30 Million San Diego Manufacturing Expansion - bnd.com,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE10c0F1ZEJNNFp3QWVTN1N4YkVUYkNHUXhVWXlVVE9taVNqUGU4WEI0dzFnWGNxUVVPQTVLMHIwVWtUTnE3THUtZmpfbGdnVUNJNG9JUHVZN2pxTzVZRGJUOFlZVjFSN3c?oc=5,2026-01-26T05:05:17+00:00,bnd.com,"ARCT (FDA OR PDUFA OR ""action date"" OR sBLA OR BLA OR NDA OR resubmit OR resubmission OR ""complete response letter"" OR CRL OR ""advisory committee"" OR AdCom OR ""clinical hold"")"
