ticker,cik,form,filingDate,accessionNumber,primaryDocument,doc_url
ORKA,0000907654,SCHEDULE 13G,2026-01-21,0002012383-26-000779,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/907654/000201238326000779/xslSCHEDULE_13G_X01/primary_doc.xml
ORKA,0000907654,4,2026-01-16,0000907654-26-000004,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/907654/000090765426000004/xslF345X05/form4.xml
ORMP,0001176309,SCHEDULE 13D,2026-01-29,0001213900-26-009570,xslSCHEDULE_13D_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1176309/000121390026009570/xslSCHEDULE_13D_X01/primary_doc.xml
ORMP,0001176309,4,2026-01-29,0001213900-26-009477,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1176309/000121390026009477/xslF345X05/ownership.xml
ORMP,0001176309,4,2026-01-29,0001213900-26-009478,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1176309/000121390026009478/xslF345X05/ownership.xml
ORMP,0001176309,4,2026-01-29,0001213900-26-009476,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1176309/000121390026009476/xslF345X05/ownership.xml
ORMP,0001176309,4,2026-01-29,0001213900-26-009479,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1176309/000121390026009479/xslF345X05/ownership.xml
ORMP,0001176309,4,2026-01-21,0001213900-26-006215,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1176309/000121390026006215/xslF345X05/ownership.xml
OTLK,0001649989,ARS,2026-01-26,0001140361-26-002408,ny20058729x4_ars.pdf,https://www.sec.gov/Archives/edgar/data/1649989/000114036126002408/ny20058729x4_ars.pdf
OTLK,0001649989,DEFA14A,2026-01-26,0001140361-26-002407,ny20058729x3_defa14a.htm,https://www.sec.gov/Archives/edgar/data/1649989/000114036126002407/ny20058729x3_defa14a.htm
OTLK,0001649989,DEF 14A,2026-01-26,0001140361-26-002406,ny20058729x1_def14a.htm,https://www.sec.gov/Archives/edgar/data/1649989/000114036126002406/ny20058729x1_def14a.htm
OVID,0001636651,SCHEDULE 13G/A,2026-01-29,0001315863-26-000096,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1636651/000131586326000096/xslSCHEDULE_13G_X01/primary_doc.xml
PALI,0001357459,SCHEDULE 13G,2026-01-29,0000038777-26-000014,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1357459/000003877726000014/xslSCHEDULE_13G_X01/primary_doc.xml
PALI,0001357459,4,2026-01-21,0001493152-26-003078,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1357459/000149315226003078/xslF345X05/ownership.xml
PBM,0001985062,6-K,2026-01-29,0001213900-26-009093,ea0274504-6k_psyence.htm,https://www.sec.gov/Archives/edgar/data/1985062/000121390026009093/ea0274504-6k_psyence.htm
PBM,0001985062,6-K,2026-01-27,0001213900-26-007899,ea0274147-6k_psyence.htm,https://www.sec.gov/Archives/edgar/data/1985062/000121390026007899/ea0274147-6k_psyence.htm
PCRX,0001396814,4,2026-01-29,0001628280-26-004188,xslF345X05/wk-form4_1769723829.xml,https://www.sec.gov/Archives/edgar/data/1396814/000162828026004188/xslF345X05/wk-form4_1769723829.xml
PCRX,0001396814,3,2026-01-29,0001628280-26-004167,xslF345X02/wk-form3_1769723406.xml,https://www.sec.gov/Archives/edgar/data/1396814/000162828026004167/xslF345X02/wk-form3_1769723406.xml
PCRX,0001396814,8-K,2026-01-28,0001628280-26-003717,pcrx-20260127.htm,https://www.sec.gov/Archives/edgar/data/1396814/000162828026003717/pcrx-20260127.htm
PDSB,0001472091,8-K,2026-01-28,0001140361-26-002608,ef20064069_8k.htm,https://www.sec.gov/Archives/edgar/data/1472091/000114036126002608/ef20064069_8k.htm
PDSB,0001472091,8-K,2026-01-22,0001140361-26-001958,ef20063617_8k.htm,https://www.sec.gov/Archives/edgar/data/1472091/000114036126001958/ef20063617_8k.htm
PHAT,0001783183,4,2026-01-27,0001193125-26-024600,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1783183/000119312526024600/xslF345X05/ownership.xml
PHAT,0001783183,SCHEDULE 13G/A,2026-01-27,0001104659-26-007000,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1783183/000110465926007000/xslSCHEDULE_13G_X01/primary_doc.xml
PHAT,0001783183,4,2026-01-23,0001193125-26-021164,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1783183/000119312526021164/xslF345X05/ownership.xml
PHGE,0001739174,SCHEDULE 13G/A,2026-01-29,0001493152-26-004299,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1739174/000149315226004299/xslSCHEDULE_13G_X01/primary_doc.xml
PHGE,0001739174,SCHEDULE 13D,2026-01-26,0001213900-26-007701,xslSCHEDULE_13D_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1739174/000121390026007701/xslSCHEDULE_13D_X01/primary_doc.xml
PHGE,0001739174,D,2026-01-20,0001213900-26-005642,xslFormDX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1739174/000121390026005642/xslFormDX01/primary_doc.xml
PHGE,0001739174,3,2026-01-16,0001213900-26-005298,xslF345X02/ownership.xml,https://www.sec.gov/Archives/edgar/data/1739174/000121390026005298/xslF345X02/ownership.xml
PHIO,0001533040,8-K,2026-01-20,0001437749-26-001500,phio20260113_8k.htm,https://www.sec.gov/Archives/edgar/data/1533040/000143774926001500/phio20260113_8k.htm
PLRX,0001746473,4,2026-01-26,0001746473-26-000020,xslF345X05/wk-form4_1769463411.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000020/xslF345X05/wk-form4_1769463411.xml
PLRX,0001746473,4,2026-01-26,0001746473-26-000019,xslF345X05/wk-form4_1769463404.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000019/xslF345X05/wk-form4_1769463404.xml
PLRX,0001746473,4,2026-01-26,0001746473-26-000018,xslF345X05/wk-form4_1769463399.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000018/xslF345X05/wk-form4_1769463399.xml
PLRX,0001746473,4,2026-01-26,0001746473-26-000017,xslF345X05/wk-form4_1769463393.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000017/xslF345X05/wk-form4_1769463393.xml
PLRX,0001746473,4,2026-01-22,0001746473-26-000012,xslF345X05/wk-form4_1769136395.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000012/xslF345X05/wk-form4_1769136395.xml
PLRX,0001746473,4,2026-01-22,0001746473-26-000010,xslF345X05/wk-form4_1769135916.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000010/xslF345X05/wk-form4_1769135916.xml
PLRX,0001746473,4,2026-01-22,0001746473-26-000009,xslF345X05/wk-form4_1769135911.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000009/xslF345X05/wk-form4_1769135911.xml
PLRX,0001746473,4,2026-01-22,0001746473-26-000008,xslF345X05/wk-form4_1769135906.xml,https://www.sec.gov/Archives/edgar/data/1746473/000174647326000008/xslF345X05/wk-form4_1769135906.xml
PLRX,0001746473,SCHEDULE 13G,2026-01-22,0001104659-26-005905,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1746473/000110465926005905/xslSCHEDULE_13G_X01/primary_doc.xml
PRQR,0001612940,SCHEDULE 13G,2026-01-20,0001104659-26-005130,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1612940/000110465926005130/xslSCHEDULE_13G_X01/primary_doc.xml
PSTV,0001095981,SCHEDULE 13G,2026-01-22,0001649553-26-000002,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1095981/000164955326000002/xslSCHEDULE_13G_X01/primary_doc.xml
PSTV,0001095981,8-K,2026-01-22,0001193125-26-018675,d90055d8k.htm,https://www.sec.gov/Archives/edgar/data/1095981/000119312526018675/d90055d8k.htm
PSTV,0001095981,8-K,2026-01-16,0001193125-26-015346,d65677d8k.htm,https://www.sec.gov/Archives/edgar/data/1095981/000119312526015346/d65677d8k.htm
PTGX,0001377121,4,2026-01-27,0001104659-26-007129,xslF345X05/tm264253-3_4seq1.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926007129/xslF345X05/tm264253-3_4seq1.xml
PTGX,0001377121,4,2026-01-27,0001104659-26-007128,xslF345X05/tm264253-2_4seq1.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926007128/xslF345X05/tm264253-2_4seq1.xml
PTGX,0001377121,4,2026-01-27,0001104659-26-007127,xslF345X05/tm264253-1_4seq1.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926007127/xslF345X05/tm264253-1_4seq1.xml
PTGX,0001377121,144,2026-01-27,0001950047-26-000710,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000195004726000710/xsl144X01/primary_doc.xml
PTGX,0001377121,144,2026-01-27,0001950047-26-000698,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000195004726000698/xsl144X01/primary_doc.xml
PTGX,0001377121,144,2026-01-26,0001950047-26-000681,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000195004726000681/xsl144X01/primary_doc.xml
PTGX,0001377121,144,2026-01-23,0001950047-26-000655,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000195004726000655/xsl144X01/primary_doc.xml
PTGX,0001377121,144,2026-01-23,0001968582-26-000059,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000196858226000059/xsl144X01/primary_doc.xml
PTGX,0001377121,4,2026-01-21,0001104659-26-005443,xslF345X05/tm263774-3_4seq1.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926005443/xslF345X05/tm263774-3_4seq1.xml
PTGX,0001377121,4,2026-01-21,0001104659-26-005442,xslF345X05/tm263774-2_4seq1.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926005442/xslF345X05/tm263774-2_4seq1.xml
PTGX,0001377121,4,2026-01-21,0001104659-26-005440,xslF345X05/tm263774-1_4seq1.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926005440/xslF345X05/tm263774-1_4seq1.xml
PTGX,0001377121,144,2026-01-21,0001104659-26-005438,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926005438/xsl144X01/primary_doc.xml
PTGX,0001377121,144,2026-01-21,0001104659-26-005437,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926005437/xsl144X01/primary_doc.xml
PTGX,0001377121,144,2026-01-21,0001104659-26-005435,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1377121/000110465926005435/xsl144X01/primary_doc.xml
PVLA,0001583648,8-K,2026-01-29,0001193125-26-029341,pvla-20260129.htm,https://www.sec.gov/Archives/edgar/data/1583648/000119312526029341/pvla-20260129.htm
PVLA,0001583648,4,2026-01-23,0001104659-26-006237,xslF345X05/tm263925-1_4seq1.xml,https://www.sec.gov/Archives/edgar/data/1583648/000110465926006237/xslF345X05/tm263925-1_4seq1.xml
PVLA,0001583648,144,2026-01-21,0001967940-26-000002,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1583648/000196794026000002/xsl144X01/primary_doc.xml
QNCX,0001662774,8-K,2026-01-29,0001193125-26-029524,d61547d8k.htm,https://www.sec.gov/Archives/edgar/data/1662774/000119312526029524/d61547d8k.htm
QNCX,0001662774,4,2026-01-23,0000912282-26-000121,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/1662774/000091228226000121/xslF345X05/form4.xml
QNCX,0001662774,4,2026-01-23,0000912282-26-000120,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/1662774/000091228226000120/xslF345X05/form4.xml
QNCX,0001662774,4,2026-01-23,0000912282-26-000119,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/1662774/000091228226000119/xslF345X05/form4.xml
QNCX,0001662774,4,2026-01-21,0000912282-26-000089,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/1662774/000091228226000089/xslF345X05/form4.xml
QNCX,0001662774,4,2026-01-21,0000912282-26-000087,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/1662774/000091228226000087/xslF345X05/form4.xml
QNCX,0001662774,4,2026-01-21,0000912282-26-000085,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/1662774/000091228226000085/xslF345X05/form4.xml
QNCX,0001662774,4,2026-01-21,0000912282-26-000083,xslF345X05/form4.xml,https://www.sec.gov/Archives/edgar/data/1662774/000091228226000083/xslF345X05/form4.xml
RAPP,0002012593,4,2026-01-22,0001193125-26-019820,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/2012593/000119312526019820/xslF345X05/ownership.xml
RAPP,0002012593,SCHEDULE 13G,2026-01-21,0002012383-26-000711,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/2012593/000201238326000711/xslSCHEDULE_13G_X01/primary_doc.xml
RAPP,0002012593,4,2026-01-16,0001193125-26-015350,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/2012593/000119312526015350/xslF345X05/ownership.xml
RAPT,0001673772,SC TO-C,2026-01-20,0001193125-26-016553,d874022dsctoc.htm,https://www.sec.gov/Archives/edgar/data/1673772/000119312526016553/d874022dsctoc.htm
RAPT,0001673772,SC TO-C,2026-01-20,0001193125-26-016042,d40908dsctoc.htm,https://www.sec.gov/Archives/edgar/data/1673772/000119312526016042/d40908dsctoc.htm
RAPT,0001673772,SC14D9C,2026-01-20,0001193125-26-015978,d80151dsc14d9c.htm,https://www.sec.gov/Archives/edgar/data/1673772/000119312526015978/d80151dsc14d9c.htm
RAPT,0001673772,SC14D9C,2026-01-20,0001193125-26-015962,d90796dsc14d9c.htm,https://www.sec.gov/Archives/edgar/data/1673772/000119312526015962/d90796dsc14d9c.htm
RAPT,0001673772,8-K,2026-01-20,0001193125-26-015882,d12800d8k.htm,https://www.sec.gov/Archives/edgar/data/1673772/000119312526015882/d12800d8k.htm
RCUS,0001724521,4,2026-01-26,0002056093-26-000002,xslF345X05/wk-form4_1769476911.xml,https://www.sec.gov/Archives/edgar/data/1724521/000205609326000002/xslF345X05/wk-form4_1769476911.xml
RCUS,0001724521,4,2026-01-26,0001182473-26-000005,xslF345X05/wk-form4_1769476905.xml,https://www.sec.gov/Archives/edgar/data/1724521/000118247326000005/xslF345X05/wk-form4_1769476905.xml
RCUS,0001724521,4,2026-01-26,0001422996-26-000004,xslF345X05/wk-form4_1769476899.xml,https://www.sec.gov/Archives/edgar/data/1724521/000142299626000004/xslF345X05/wk-form4_1769476899.xml
RCUS,0001724521,4,2026-01-26,0001836662-26-000002,xslF345X05/wk-form4_1769476892.xml,https://www.sec.gov/Archives/edgar/data/1724521/000183666226000002/xslF345X05/wk-form4_1769476892.xml
RCUS,0001724521,4,2026-01-26,0001653881-26-000002,xslF345X05/wk-form4_1769476886.xml,https://www.sec.gov/Archives/edgar/data/1724521/000165388126000002/xslF345X05/wk-form4_1769476886.xml
RCUS,0001724521,4,2026-01-26,0001771961-26-000002,xslF345X05/wk-form4_1769476880.xml,https://www.sec.gov/Archives/edgar/data/1724521/000177196126000002/xslF345X05/wk-form4_1769476880.xml
RCUS,0001724521,4,2026-01-26,0001671311-26-000002,xslF345X05/wk-form4_1769476873.xml,https://www.sec.gov/Archives/edgar/data/1724521/000167131126000002/xslF345X05/wk-form4_1769476873.xml
REVB,0001810560,8-K,2026-01-29,0001193125-26-027742,revb-20260126.htm,https://www.sec.gov/Archives/edgar/data/1810560/000119312526027742/revb-20260126.htm
REVB,0001810560,8-K,2026-01-22,0001193125-26-018332,revb-20260121.htm,https://www.sec.gov/Archives/edgar/data/1810560/000119312526018332/revb-20260121.htm
REVB,0001810560,SCHEDULE 13G,2026-01-20,0001535610-26-000013,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1810560/000153561026000013/xslSCHEDULE_13G_X01/primary_doc.xml
RGNT,0001912966,6-K,2026-01-29,0001213900-26-009176,ea0274579-6k_regentis.htm,https://www.sec.gov/Archives/edgar/data/1912966/000121390026009176/ea0274579-6k_regentis.htm
RGNT,0001912966,6-K,2026-01-20,0001213900-26-005402,ea0273333-6k_regentis.htm,https://www.sec.gov/Archives/edgar/data/1912966/000121390026005402/ea0273333-6k_regentis.htm
RGNX,0001590877,4,2026-01-29,0001652824-26-000002,xslF345X05/primarydocument.xml,https://www.sec.gov/Archives/edgar/data/1590877/000165282426000002/xslF345X05/primarydocument.xml
RGNX,0001590877,8-K,2026-01-28,0001193125-26-026139,rgnx-20260123.htm,https://www.sec.gov/Archives/edgar/data/1590877/000119312526026139/rgnx-20260123.htm
RGNX,0001590877,SCHEDULE 13G/A,2026-01-21,0002052113-26-000190,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1590877/000205211326000190/xslSCHEDULE_13G_X01/primary_doc.xml
RKDA,0001469443,S-3,2026-01-28,0001193125-26-025262,rkda-20260128.htm,https://www.sec.gov/Archives/edgar/data/1469443/000119312526025262/rkda-20260128.htm
RKDA,0001469443,D,2026-01-27,0001469443-26-000001,xslFormDX01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1469443/000146944326000001/xslFormDX01/primary_doc.xml
RKDA,0001469443,RW,2026-01-20,0001193125-26-015604,rkda-s4-rw-project_rioja.htm,https://www.sec.gov/Archives/edgar/data/1469443/000119312526015604/rkda-s4-rw-project_rioja.htm
RLAY,0001812364,4,2026-01-29,0001193125-26-029415,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1812364/000119312526029415/xslF345X05/ownership.xml
RLAY,0001812364,4,2026-01-29,0001193125-26-029412,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1812364/000119312526029412/xslF345X05/ownership.xml
RLAY,0001812364,4,2026-01-29,0001193125-26-029403,xslF345X05/ownership.xml,https://www.sec.gov/Archives/edgar/data/1812364/000119312526029403/xslF345X05/ownership.xml
RLYB,0001739410,8-K,2026-01-29,0001739410-26-000010,rlyb-20260126.htm,https://www.sec.gov/Archives/edgar/data/1739410/000173941026000010/rlyb-20260126.htm
RNA,0001599901,4,2026-01-23,0001599901-26-000026,xslF345X05/wk-form4_1769207644.xml,https://www.sec.gov/Archives/edgar/data/1599901/000159990126000026/xslF345X05/wk-form4_1769207644.xml
RNA,0001599901,4,2026-01-23,0001599901-26-000025,xslF345X05/wk-form4_1769207639.xml,https://www.sec.gov/Archives/edgar/data/1599901/000159990126000025/xslF345X05/wk-form4_1769207639.xml
RNA,0001599901,4,2026-01-23,0001599901-26-000024,xslF345X05/wk-form4_1769207633.xml,https://www.sec.gov/Archives/edgar/data/1599901/000159990126000024/xslF345X05/wk-form4_1769207633.xml
RNA,0001599901,4,2026-01-23,0001599901-26-000023,xslF345X05/wk-form4_1769207629.xml,https://www.sec.gov/Archives/edgar/data/1599901/000159990126000023/xslF345X05/wk-form4_1769207629.xml
RNA,0001599901,4,2026-01-23,0001599901-26-000022,xslF345X05/wk-form4_1769207624.xml,https://www.sec.gov/Archives/edgar/data/1599901/000159990126000022/xslF345X05/wk-form4_1769207624.xml
RNA,0001599901,4,2026-01-23,0001599901-26-000021,xslF345X05/wk-form4_1769207619.xml,https://www.sec.gov/Archives/edgar/data/1599901/000159990126000021/xslF345X05/wk-form4_1769207619.xml
RNTX,0001420565,8-K,2026-01-16,0001193125-26-015524,d80335d8k.htm,https://www.sec.gov/Archives/edgar/data/1420565/000119312526015524/d80335d8k.htm
RPRX,0001802768,4,2026-01-26,0001838139-26-000008,xslF345X05/wk-form4_1769461855.xml,https://www.sec.gov/Archives/edgar/data/1802768/000183813926000008/xslF345X05/wk-form4_1769461855.xml
RPRX,0001802768,4,2026-01-23,0001814876-26-000004,xslF345X05/wk-form4_1769204910.xml,https://www.sec.gov/Archives/edgar/data/1802768/000181487626000004/xslF345X05/wk-form4_1769204910.xml
RPRX,0001802768,4,2026-01-20,0001838139-26-000006,xslF345X05/wk-form4_1768946423.xml,https://www.sec.gov/Archives/edgar/data/1802768/000183813926000006/xslF345X05/wk-form4_1768946423.xml
RPRX,0001802768,144,2026-01-20,0001958244-26-000045,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1802768/000195824426000045/xsl144X01/primary_doc.xml
RPTX,0001808158,4,2026-01-28,0001272181-26-000002,xslF345X05/form4-01282026_080109.xml,https://www.sec.gov/Archives/edgar/data/1808158/000127218126000002/xslF345X05/form4-01282026_080109.xml
RPTX,0001808158,4,2026-01-28,0001250252-26-000002,xslF345X05/form4-01282026_080107.xml,https://www.sec.gov/Archives/edgar/data/1808158/000125025226000002/xslF345X05/form4-01282026_080107.xml
RPTX,0001808158,4,2026-01-28,0001723092-26-000002,xslF345X05/form4-01282026_080105.xml,https://www.sec.gov/Archives/edgar/data/1808158/000172309226000002/xslF345X05/form4-01282026_080105.xml
RPTX,0001808158,4,2026-01-28,0001815428-26-000002,xslF345X05/form4-01282026_080103.xml,https://www.sec.gov/Archives/edgar/data/1808158/000181542826000002/xslF345X05/form4-01282026_080103.xml
RPTX,0001808158,4,2026-01-28,0002065621-26-000002,xslF345X05/form4-01282026_080101.xml,https://www.sec.gov/Archives/edgar/data/1808158/000206562126000002/xslF345X05/form4-01282026_080101.xml
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027437,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027437/d102421ds8pos.htm
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027436,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027436/d102421ds8pos.htm
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027432,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027432/d102421ds8pos.htm
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027431,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027431/d102421ds8pos.htm
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027428,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027428/d102421ds8pos.htm
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027427,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027427/d102421ds8pos.htm
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027423,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027423/d102421ds8pos.htm
RPTX,0001808158,S-8 POS,2026-01-28,0001193125-26-027420,d102421ds8pos.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027420/d102421ds8pos.htm
RPTX,0001808158,POS AM,2026-01-28,0001193125-26-027404,d192824dposam.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027404/d192824dposam.htm
RPTX,0001808158,8-K,2026-01-28,0001193125-26-027394,d95398d8k.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526027394/d95398d8k.htm
RPTX,0001808158,25-NSE,2026-01-28,0001354457-26-000100,xslF25X02/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1808158/000135445726000100/xslF25X02/primary_doc.xml
RPTX,0001808158,SCHEDULE 13G,2026-01-27,0001723643-26-000001,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1808158/000172364326000001/xslSCHEDULE_13G_X01/primary_doc.xml
RPTX,0001808158,8-K,2026-01-16,0001193125-26-015507,d14040d8k.htm,https://www.sec.gov/Archives/edgar/data/1808158/000119312526015507/d14040d8k.htm
RVPH,0001742927,8-K,2026-01-23,0001437749-26-001913,rvph20260122_8k.htm,https://www.sec.gov/Archives/edgar/data/1742927/000143774926001913/rvph20260122_8k.htm
RVPH,0001742927,SCHEDULE 13G/A,2026-01-16,0001104659-26-004596,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1742927/000110465926004596/xslSCHEDULE_13G_X01/primary_doc.xml
RXRX,0001601830,4,2026-01-22,0001856369-26-000005,xslF345X05/wk-form4_1769128479.xml,https://www.sec.gov/Archives/edgar/data/1601830/000185636926000005/xslF345X05/wk-form4_1769128479.xml
RXRX,0001601830,144,2026-01-20,0001959173-26-000360,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1601830/000195917326000360/xsl144X01/primary_doc.xml
RYTM,0001649904,S-8,2026-01-16,0001104659-26-004322,tm263259d1_s8.htm,https://www.sec.gov/Archives/edgar/data/1649904/000110465926004322/tm263259d1_s8.htm
SABS,0001833214,SCHEDULE 13G,2026-01-22,0001193125-26-019535,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1833214/000119312526019535/xslSCHEDULE_13G_X01/primary_doc.xml
SANA,0001770121,SCHEDULE 13G,2026-01-21,0002012383-26-000786,xslSCHEDULE_13G_X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1770121/000201238326000786/xslSCHEDULE_13G_X01/primary_doc.xml
SER,0001708599,4,2026-01-29,0001301120-26-000010,xslF345X05/wk-form4_1769709237.xml,https://www.sec.gov/Archives/edgar/data/1708599/000130112026000010/xslF345X05/wk-form4_1769709237.xml
SER,0001708599,8-K,2026-01-28,0001708599-26-000005,ser-20260127.htm,https://www.sec.gov/Archives/edgar/data/1708599/000170859926000005/ser-20260127.htm
SER,0001708599,4,2026-01-23,0001301120-26-000008,xslF345X05/wk-form4_1769189706.xml,https://www.sec.gov/Archives/edgar/data/1708599/000130112026000008/xslF345X05/wk-form4_1769189706.xml
SER,0001708599,4,2026-01-21,0001301120-26-000006,xslF345X05/wk-form4_1769041031.xml,https://www.sec.gov/Archives/edgar/data/1708599/000130112026000006/xslF345X05/wk-form4_1769041031.xml
SER,0001708599,144,2026-01-20,0001972481-26-000024,xsl144X01/primary_doc.xml,https://www.sec.gov/Archives/edgar/data/1708599/000197248126000024/xsl144X01/primary_doc.xml
SGMO,0001001233,4,2026-01-26,0002089213-26-000002,xslF345X05/form4-01262026_090156.xml,https://www.sec.gov/Archives/edgar/data/1001233/000208921326000002/xslF345X05/form4-01262026_090156.xml
SGMO,0001001233,4,2026-01-26,0001779092-26-000002,xslF345X05/form4-01262026_090129.xml,https://www.sec.gov/Archives/edgar/data/1001233/000177909226000002/xslF345X05/form4-01262026_090129.xml
SGMO,0001001233,4,2026-01-26,0001877368-26-000002,xslF345X05/form4-01262026_090103.xml,https://www.sec.gov/Archives/edgar/data/1001233/000187736826000002/xslF345X05/form4-01262026_090103.xml
SGMO,0001001233,4,2026-01-26,0001675687-26-000002,xslF345X05/form4-01262026_090123.xml,https://www.sec.gov/Archives/edgar/data/1001233/000167568726000002/xslF345X05/form4-01262026_090123.xml
SGMO,0001001233,4,2026-01-26,0002041855-26-000002,xslF345X05/form4-01262026_090141.xml,https://www.sec.gov/Archives/edgar/data/1001233/000204185526000002/xslF345X05/form4-01262026_090141.xml
SGMO,0001001233,4,2026-01-26,0001947007-26-000002,xslF345X05/form4-01262026_090143.xml,https://www.sec.gov/Archives/edgar/data/1001233/000194700726000002/xslF345X05/form4-01262026_090143.xml
